dataset,error,uncertainty
concrete_compressive_strength,9.705392837524414,1.092576265335083
concrete_compressive_strength,10.503231048583984,0.03704149276018143
concrete_compressive_strength,15.763042449951172,0.02371755614876747
concrete_compressive_strength,16.231525421142578,0.23063534498214722
concrete_compressive_strength,0.5593223571777344,0.6791692972183228
concrete_compressive_strength,5.565204620361328,0.561487078666687
concrete_compressive_strength,11.08608627319336,0.039009541273117065
concrete_compressive_strength,14.010648727416992,0.24963624775409698
concrete_compressive_strength,21.22751235961914,0.352031946182251
concrete_compressive_strength,0.7527523040771484,0.05446851626038551
concrete_compressive_strength,1.63458251953125,0.03001679852604866
concrete_compressive_strength,4.153282165527344,0.0928969532251358
concrete_compressive_strength,5.328594207763672,0.7709572911262512
concrete_compressive_strength,8.655487060546875,0.3529946804046631
concrete_compressive_strength,13.074337005615234,0.06031909957528114
concrete_compressive_strength,12.130592346191406,0.33942773938179016
concrete_compressive_strength,16.95142364501953,1.735687255859375
concrete_compressive_strength,6.316566467285156,0.07832691818475723
concrete_compressive_strength,5.260808944702148,0.36565926671028137
concrete_compressive_strength,3.060626983642578,0.9854146838188171
concrete_compressive_strength,22.094615936279297,1.916266918182373
concrete_compressive_strength,10.06915283203125,0.02317865751683712
concrete_compressive_strength,16.74530792236328,0.21947325766086578
concrete_compressive_strength,11.584362030029297,0.024806445464491844
concrete_compressive_strength,3.885601043701172,0.9966740608215332
concrete_compressive_strength,1.1346893310546875,0.04383116215467453
concrete_compressive_strength,28.05813217163086,0.2932031452655792
concrete_compressive_strength,0.06231498718261719,0.1258113980293274
concrete_compressive_strength,6.148384094238281,0.03960663452744484
concrete_compressive_strength,1.4923439025878906,0.31968358159065247
concrete_compressive_strength,4.750335693359375,0.06477310508489609
concrete_compressive_strength,1.8413200378417969,0.3388783931732178
concrete_compressive_strength,13.014009475708008,0.0590813122689724
concrete_compressive_strength,0.13303756713867188,0.05614567548036575
concrete_compressive_strength,15.162151336669922,1.2124360799789429
concrete_compressive_strength,10.304010391235352,0.5366293787956238
concrete_compressive_strength,6.525016784667969,0.07097317278385162
concrete_compressive_strength,1.197174072265625,1.4382539987564087
concrete_compressive_strength,12.44472885131836,0.19911588728427887
concrete_compressive_strength,2.23486328125,0.09666414558887482
concrete_compressive_strength,0.2855663299560547,1.1268237829208374
concrete_compressive_strength,26.366092681884766,0.20927128195762634
concrete_compressive_strength,22.840866088867188,0.2523707449436188
concrete_compressive_strength,6.387081146240234,0.07409480214118958
